시군명,시설명,전화번호,홈페이지주소,팩스번호,설립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
성남시,동명유치원,031-703-4011,,031-703-4014,사립,13571,경기도 성남시 분당구 이매동 262-2번지,경기도 성남시 분당구 이매로 88,127.1300721,37.3932816
성남시,다솜유치원,031-731-5846,,070-4106-5846,사립,13177,경기도 성남시 중원구 금광동 3490번지,경기도 성남시 중원구 산성대로408번길 48,127.1636266,37.4478867
성남시,누리봄유치원,031-712-0238,http://nuribom.kg.kr,031-718-3466,사립,13599,경기도 성남시 분당구 수내동 55번지 파크타운,경기도 성남시 분당구 내정로 152,127.1187689,37.3717861
성남시,꿈터유치원,031-716-6257,http://dreamkids.ddorongi.co.kr,031-716-6277,사립,13628,"경기도 성남시 분당구 구미동 63번지 까치마을롯데,선경아파트",,127.113302,37.3468152
성남시,꿈나무유치원,031-713-2995,http://7132995.com,031-713-2996,사립,13608,경기도 성남시 분당구 정자동 110번지 한솔마을,경기도 성남시 분당구 불정로 219,127.1223253,37.3647817
성남시,경희유치원,031-753-0304,,031-753-2541,사립,13300,경기도 성남시 수정구 태평동 3919-1번지,경기도 성남시 수정구 남문로 59,127.1334044,37.4459147
성남시,건영장안유치원,031-702-5072,http://www.장안유치원.kr,031-702-3906,사립,13583,경기도 성남시 분당구 분당동 67번지 건영아파트,경기도 성남시 분당구 장안로25번길 28,127.1405115,37.3712312
성남시,희망대초등학교병설유치원,031-741-2341,http://www.hmd.es.kr,031-731-5506,공립,13268,경기도 성남시 수정구 신흥동 1232번지,경기도 성남시 수정구 공원로370번길 29,127.1486506,37.4467168
성남시,하탑초등학교병설유치원,031-706-1950,http://www.hatap.es.kr,031-705-0985,공립,13521,경기도 성남시 분당구 야탑동 531번지 하탑초등학교병설유치원,경기도 성남시 분당구 양현로 262,127.1260971,37.4070803
성남시,홍하유치원,031-701-5415,http://club.cyword.com/hongha,031-701-5414,사립,13589,경기도 성남시 분당구 서현동 96번지 우성아파트,경기도 성남시 분당구 중앙공원로 54,127.1324887,37.3801423
성남시,꾸러기유치원,031-703-6167,http://www.gguedu.kidwon.com,031-703-5478,사립,13566,경기도 성남시 분당구 이매동 100번지 이매촌,경기도 성남시 분당구 양현로 220,127.1267678,37.4028628
성남시,도레미유치원,031-706-7119,,031-703-3824,사립,13518,경기도 성남시 분당구 야탑동 518-2번지,경기도 성남시 분당구 야탑로 152,127.1357129,37.4093314
성남시,동산유치원,031-712-2083,,031-712-8223,사립,13599,경기도 성남시 분당구 수내동 52번지 파크타운,경기도 성남시 분당구 수내로 148,127.1236011,37.3719525
성남시,새소망유치원,031-714-4633,http://saesomang.kidwon.com,031-713-1771,사립,13607,경기도 성남시 분당구 정자동 117-4번지 새소망전인교육센타,경기도 성남시 분당구 정자로 105,127.1165214,37.3637513
성남시,삼육유치원,031-715-1236,http://sda36.or.kr,031-715-0736,사립,13601,경기도 성남시 분당구 수내동 92번지,경기도 성남시 분당구 발이봉로15번길 1,127.1275189,37.365335
수원시,성민유치원,031-225-1805,http://www.sungmin-i.com,031-255-1809,사립,16322,경기도 수원시 장안구 천천동 550-9번지 회음교회,경기도 수원시 장안구 하률로 23,126.9757554,37.302984
수원시,화홍초등학교병설유치원,031-245-4701,http://www.hwahong.es.kr,031-241-6447,공립,16434,경기도 수원시 팔달구 화서동 7-1번지 화홍초등학교,경기도 수원시 팔달구 수성로258번길 70,127.0031187,37.2869308
수원시,세화유치원,031-268-1239,http://www.sewha.or.kr,031-268-1237,사립,16345,경기도 수원시 장안구 이목동 731-1번지,경기도 수원시 장안구 장안로398번길 1-1,126.9836475,37.3160413
수원시,세정유치원,031-248-7788,,031-247-3889,사립,16272,경기도 수원시 장안구 영화동 426-9번지 세정어린이집,경기도 수원시 장안구 팔달로199번길 50,127.0065582,37.2877056
수원시,선경유치원,031-215-1400,,031-215-8451,사립,16485,경기도 수원시 팔달구 인계동 159번지 선경아파트 선경유치원,,127.0358615,37.2751858
수원시,일월초등학교병설유치원,031-298-4330,http://www.ilwol.es.kr/,031-298-4304,공립,16413,경기도 수원시 권선구 구운동 891번지 일월초등학교 일월초등학교병설유치원,경기도 수원시 권선구 일월천로16번길 27,126.9742061,37.2838999
수원시,화양초등학교병설유치원,031-243-6081,http://www.hwayang.es.kr,031-243-1425,공립,16435,경기도 수원시 팔달구 화서동 274번지 화양초등학교병설유치원,경기도 수원시 팔달구 덕영대로735번길 65,126.9950562,37.2832093
수원시,화서초등학교병설유치원,031-256-4881,http://swhwaseo.es.kr,031-241-3857,공립,16439,경기도 수원시 팔달구 화서동 104-2번지 화서초등학교,경기도 수원시 팔달구 팔달로127번길 54-11,127.0005027,37.2807678
수원시,한일초등학교병설유치원,031-258-6197,http://www.han-il.es.kr,031-258-6198,공립,16294,경기도 수원시 장안구 조원동 882번지 한일초등학교 한일초등학교병설유치원,경기도 수원시 장안구 수일로 150,127.0055891,37.3067353
수원시,팔달초등학교병설유치원,031-217-3972,http://paldal.or.kr,031-217-3973,공립,16493,경기도 수원시 팔달구 우만동 601번지 팔달초등학교,경기도 수원시 팔달구 권광로367번길 22,127.0359198,37.2794297
수원시,파장유치원,031-269-1932,http://www.pajang.kg.kr,031-269-1941,공립,16348,경기도 수원시 장안구 경수대로 1081 32-9 (파장동),,,
수원시,태장초등학교병설유치원,031-204-1454,http://swtj.es.kr,031-204-2083,공립,16688,경기도 수원시 영통구 망포동 371번지 태장초등학교,경기도 수원시 영통구 태장로71번길 30,127.0545884,37.2405796
수원시,탑동초등학교병설유치원,031-296-6246,http://www.topdong.es.kr,031-296-6237,공립,16603,경기도 수원시 권선구 탑동 755번지 탑동초등학교 병설유치원,경기도 수원시 권선구 탑동로 55,126.9731502,37.2733756
수원시,큰나래유치원,031-214-4632,http://www.knr.kg.kr,031-214-4634,공립,16495,경기도 수원시 영통구 이의동 1362번지,경기도 수원시 영통구 광교로42번길 22,127.0484398,37.2859579
수원시,칠보초등학교병설유치원,031-290-2503,http://www.suwon-chilbo.es.kr,031-291-2003,공립,16398,경기도 수원시 권선구 금곡동 245-2번지 칠보초등학교,경기도 수원시 권선구 금호로37번길 15,126.9554287,37.2694053
수원시,청명초등학교병설유치원,031-202-2124,http://www.cmschool.es.kr/,031-202-2125,공립,16713,경기도 수원시 영통구 영통동 1053-6번지 명초등학교 청명초등학교병설유치원,경기도 수원시 영통구 봉영로1744번길 41,127.0851341,37.2652145
수원시,천천초등학교병설유치원,031-269-4087,http://www.cheon.es.kr,031-269-4088,공립,16325,경기도 수원시 장안구 천천동 512번지 천천초등학교,경기도 수원시 장안구 정자로42번길 17,126.9825575,37.3002642
수원시,천일초등학교병설유치원,031-271-0638,http://www.cheonil.es.kr,031-271-2108,공립,16324,경기도 수원시 장안구 천천동 570번지 천일초등학교 천일초등학교병설유치원,경기도 수원시 장안구 정자로19번길 13,126.9782263,37.3006508
수원시,창용초등학교병설유치원,031-257-9534,http://www.changyong.es.kr,031-244-3145,공립,16213,경기도 수원시 장안구 연무동 5-2번지 창용초등교,경기도 수원시 장안구 광교산로140번길 8,127.0313042,37.2991543
수원시,지동초등학교병설유치원,031-241-4081,http://www.jidong.es.kr,031-241-4082,공립,16246,경기도 수원시 팔달구 지동 119-1번지 지동초등학교,경기도 수원시 팔달구 중부대로 67,127.0243388,37.2766572
수원시,정천초등학교병설유치원,031-294-4265,http://www.jungchun.es.kr,031-294-4264,공립,16420,경기도 수원시 장안구 천천동 335번지 정천초등학교,경기도 수원시 장안구 화산로 83,126.9828081,37.2909026
수원시,잠원초등학교병설유치원,031-273-3122,http://www.jam-won.es.kr,031-273-0902,공립,16687,경기도 수원시 영통구 망포동 687번지 잠원초등학교 잠원초등학교병설유치원,경기도 수원시 영통구 태장로54번길 11,127.0525245,37.238409
수원시,입북초등학교병설유치원,031-294-4986,http://www.ipbuk.es.kr,031-294-4987,공립,16370,경기도 수원시 권선구 입북동 230-3번지 입북초등학교,경기도 수원시 권선구 율전로 10,126.9603978,37.2944828
수원시,세류유치원,031-267-4075,http://seryu.kg.kr,031-267-4076,공립,16459,경기도 수원시 권선구 세류동 63번지 세류초등학교,경기도 수원시 권선구 세류로 78,127.0096123,37.2659637
수원시,인계초등학교병설유치원,031-235-8916,http://www.ingyue.es.kr,031-239-7366,공립,16472,경기도 수원시 팔달구 인계동 257-2번지 인계초등학교,경기도 수원시 팔달구 장다리로245번길 12,127.0261981,37.2728455
수원시,이의초등학교병설유치원,031-800-6187,http://eui.es.kr,031-800-6180,공립,16512,경기도 수원시 영통구 하동 993번지,경기도 수원시 영통구 법조로150번길 47,127.0755217,37.2928463
수원시,율현초등학교병설유치원,031-227-0924,http://www.youlhyun.es.kr,031-227-0925,공립,16423,경기도 수원시 팔달구 화서동 710번지 율현초등학교,경기도 수원시 팔달구 정자천로32번길 55,126.9827528,37.2869561
수원시,율전초등학교병설유치원,031-296-9058,http://yuljeon.es.kr,031-296-9055,공립,16361,경기도 수원시 장안구 율전동 308-6번지 율전초등학교,경기도 수원시 장안구 율전로 113,126.9685947,37.2994231
수원시,원일초등학교병설유치원,031-216-8744,http://www.wonil.es.kr,031-216-8944,공립,16519,경기도 수원시 영통구 원천동 549-1번지 원일초등학교,경기도 수원시 영통구 중부대로448번길 84,127.0599394,37.267545
수원시,우만초등학교병설유치원,031-252-6085,http://wooman.es.kr,031-253-6096,공립,16231,경기도 수원시 팔달구 우만동 300-3번지 우만초등학교,경기도 수원시 팔달구 창룡대로210번길 20,127.0324515,37.29118
수원시,오현초등학교병설유치원,031-292-1279,http://www.ohyun.es.kr,031-294-7356,공립,16638,경기도 수원시 권선구 오목천동 278번지 오현초등학교 오현초등학교 병설유치원,경기도 수원시 권선구 서수원로 220,126.9684271,37.2463795
수원시,오목초등학교병설유치원,031-293-0029,http://www.omokk.es.kr,031-293-0026,공립,16637,경기도 수원시 권선구 오목천동 422-1번지 오목초등학교,경기도 수원시 권선구 오목천로 24,126.9655339,37.2394316
수원시,영화초등학교병설유치원,031-258-2228,http://www.young-hwa.es.kr,031-258-2236,공립,16288,경기도 수원시 장안구 조원동 556번지 영화초등학교,경기도 수원시 장안구 경수대로 838,127.0161113,37.2965981
수원시,영통초등학교병설유치원,031-204-0869,http://youngtong.er.kr,031-203-0145,공립,16697,경기도 수원시 영통구 영통동 963-3번지 영통초등학교,경기도 수원시 영통구 영통로 328,127.0641112,37.2542167
수원시,영일초등학교병설유치원,031-203-0122,http://www.youngil.es.kr,031-203-0125,공립,16701,경기도 수원시 영통구 영통동 988-4번지 영일초등학교,경기도 수원시 영통구 덕영대로1673번길 17,127.0735514,37.2480483
수원시,영동초등학교병설유치원,031-695-3173,http://young-dong.es.kr,031-695-3010,공립,16699,경기도 수원시 영통구 영통동 967-4번지 영동초등학교 40,경기도 수원시 영통구 봉영로1517번길 40,127.0663054,37.2496833
수원시,영덕초등학교병설유치원,031-202-2034,http://www.young-duk.or.kr,031-202-2035,공립,16707,경기도 수원시 영통구 영통동 957-2번지 영덕초등학교 영덕초등학교병설유치원,경기도 수원시 영통구 영통로 438,127.0735839,37.2587706
수원시,연무초등학교병설유치원,031-244-7884,http://yunmu.es.kr,031-244-5267,공립,16254,경기도 수원시 팔달구 매향동 7-1번지 연무초등학교,경기도 수원시 팔달구 창룡대로103번길 60,127.0221089,37.2869292
수원시,안룡초등학교병설유치원,031-237-6893,http://www..anryoung.es.kr,031-233-7365,공립,16672,경기도 수원시 권선구 곡반정동 606번지 안룡초등학교,경기도 수원시 권선구 곡반정로33번길 21,127.0246758,37.2329661
수원시,신영초등학교병설유치원,031-203-2124,http://www.sinyoung.es.kr,031-203-2125,공립,16698,경기도 수원시 영통구 영통동 972-3번지 신영초등학교 병설유치원,경기도 수원시 영통구 영통로 266,127.060005,37.2499118
수원시,당수초등학교병설유치원,031-416-1847,http://www.dangsu.es.kr,031-419-3587,공립,16374,경기도 수원시 권선구 당수동 244-3번지 당수초등학교,경기도 수원시 권선구 당진로 6,126.9411503,37.2895908
수원시,신성초등학교병설유치원,031-203-2054,http://www.shinsung.es.kr,031-203-2055,공립,16710,경기도 수원시 영통구 영통동 1049-2번지 신성초등학교,경기도 수원시 영통구 청명북로 42,127.0813358,37.2552157
수원시,숙지초등학교병설유치원,031-257-8471,http://www.sukgi.es.kr,031-257-8472,공립,16435,경기도 수원시 팔달구 화서동 651번지 숙지초등학교,경기도 수원시 팔달구 덕영대로735번길 23-1,126.9918425,37.2829297
수원시,수일초등학교병설유치원,031-242-5932,http://www.suil.es.kr/,031-242-5934,공립,16202,경기도 수원시 장안구 파장동 411번지 수일초등학교,경기도 수원시 장안구 수일로 85,127.0006146,37.3106457
