시군명,구/읍면동명,시설명,전화번호,시설구분명,공사립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
부천시,원종동,튼튼 어린이집,032-682-0205,어린이집,가정,14433,경기도 부천시 원종동 150-18번지 용상아파트 102동 101호,"경기도 부천시 오정구 성오로149번길 77-15 102동 101호(원종동, 용상아파트)",126.7984206,37.5233719
부천시,원미동,토마토어린이집,032-663-6216,어린이집,가정,14645,경기도 부천시 원미동 114-1번지 원미동풍림아파트 101동 106호,"경기도 부천시 원미구 원미로 100 101동 106호(원미동, 원미동풍림아파트)",126.7918743,37.4919227
부천시,삼정동,테크노파크3차어린이집,032-624-2977,어린이집,국공립,14449,경기도 부천시 삼정동 36-1번지,경기도 부천시 오정구 석천로 397,126.7655164,37.5228894
부천시,고강동,새예지어린이집,032-679-2528,어린이집,민간,14408,경기도 부천시 고강동 376-2번지,경기도 부천시 오정구 역곡로482번길 46 (고강동),126.8183042,37.5267378
부천시,심곡동,새슬기어린이집,032-654-5728,어린이집,민간,14611,경기도 부천시 심곡동 304-18번지,경기도 부천시 원미구 장말로 297 (심곡동),126.775018,37.491499
부천시,송내동,새순어린이집,032-613-9007,어린이집,민간,14734,경기도 부천시 송내동 603-19번지,경기도 부천시 소사구 심곡로46번길 64 (송내동),126.7718409,37.4802339
부천시,괴안동,새소망어린이집,032-343-0258,어린이집,법인·단체,14689,경기도 부천시 괴안동 97-17번지,경기도 부천시 소사구 안곡로 78 (괴안동),126.8109193,37.4782162
부천시,도당동,새샛별아이어린이집,032-675-0807,어린이집,국공립,14532,경기도 부천시 도당동 287번지 삼익플라주아파트 101동 103호,"경기도 부천시 원미구 정주로34번가길 12 101동 103호(도당동, 삼익플라주아파트)",126.779184,37.5083015
부천시,송내동,새별나라어린이집,032-612-3484,어린이집,민간,14730,경기도 부천시 송내동 335-21번지,경기도 부천시 소사구 송내대로30번길 84-7 (송내동),126.7581794,37.485638
부천시,약대동,새롬어린이집,032-676-0154,어린이집,법인·단체,14518,경기도 부천시 약대동 133-22번지,경기도 부천시 원미구 수도로38번길 23 (약대동),126.7709104,37.5124196
부천시,역곡동,새둥지어린이집,032-344-0114,어린이집,가정,14666,경기도 부천시 역곡동 411번지 동부센트레빌3단지 304동 101호,"경기도 부천시 원미구 안곡로279번길 42 304동 101호(역곡동, 동부센트레빌3단지)",126.8120067,37.4918736
부천시,상동,상지어린이집,032-652-6137,어린이집,민간,14618,경기도 부천시 상동 234-12번지,경기도 부천시 원미구 석천로60번길 40-1,126.7635543,37.4922082
부천시,상동,상미어린이집,032-324-3757,어린이집,가정,14593,경기도 부천시 상동 583-16번지,경기도 부천시 원미구 상이로67번길 31-7,126.7424053,37.4945282
부천시,상동,상동피터팬어린이집,032-325-4866,어린이집,가정,14541,경기도 부천시 상동 527-3번지 진달래마을효성아파트 2231동 102호,"경기도 부천시 원미구 계남로 72 2231동 102호(상동, 진달래마을효성아파트)",126.7564354,37.5087866
부천시,상동,상동이삭어린이집,032-249-9139,어린이집,민간,14506,경기도 부천시 상동 500-1번지 다정한마을 주공관리소내 이삭어린이집,경기도 부천시 원미구 상동로 196 다정한마을 주공관리소내 이삭어린이집,126.7557942,37.5153482
부천시,상동,상동어린이집,032-655-1568,어린이집,국공립,14621,경기도 부천시 상동 318-1번지,경기도 부천시 원미구 석천로16번길 54,126.7628952,37.488956
부천시,상동,상동아이맘어린이집,032-329-8832,어린이집,가정,14601,경기도 부천시 상동 423-5번지,경기도 부천시 원미구 상일로149번길 26-13,126.7599408,37.4920567
부천시,상동,상동아기천사어린이집,032-327-0337,어린이집,가정,14597,경기도 부천시 상동 395번지 반달마을삼익아파트 1824동 101호,"경기도 부천시 원미구 장말로 102 1824동 101호(상동, 반달마을삼익아파트)",126.7532967,37.4933441
부천시,상동,상동맑은샘어린이집,032-322-0150,어린이집,가정,14594,경기도 부천시 상동 591번지 벗꽃마을 2901동 107호,"경기도 부천시 원미구 상이로 46 2901동 107호(상동, 벗꽃마을)",126.7447502,37.4939819
부천시,심곡본동,삼일어린이집,032-668-6012,어린이집,민간,14749,경기도 부천시 심곡본동 701-11번지,경기도 부천시 소사구 성주로212번길 6 (심곡본동),126.7797164,37.4779747
부천시,송내동,산어린이집,032-666-9213,어린이집,부모협동,14745,경기도 부천시 송내동 452-6번지,경기도 부천시 소사구 성주로 80,126.765077,37.4797089
부천시,옥길동,산들바람어린이집,032-342-3215,어린이집,민간,14786,경기도 부천시 옥길동 751-1번지 부천옥길브리즈힐 관리동 1층,"경기도 부천시 옥길로 80 (옥길동,부천옥길브리즈힐) 관리동 1층",126.8207895,37.4638658
부천시,중동,사랑해은하수어린이집,032-322-1233,어린이집,가정,14579,경기도 부천시 중동 1181번지 미리내마을동성9단지아파트 933동 104호,"경기도 부천시 원미구 조마루로 231 933동 104호(중동, 미리내마을동성9단지아파트)",126.7694066,37.4997702
부천시,중동,사랑키즈어린이집,032-325-8226,어린이집,가정,14581,경기도 부천시 중동 1185-2번지 그린타운금호아파트 1330동 102호,"경기도 부천시 원미구 부흥로303번길 31 1330동 102호(중동, 그린타운금호아파트)",126.7732696,37.4953087
부천시,범박동,사랑어린이집,032-349-5600,어린이집,가정,14777,경기도 부천시 범박동 152-2번지 현대홈타운4단지아파트 410동 104호,"경기도 부천시 소사구 범안로96번길 23 410동 104호(범박동, 현대홈타운4단지아파트)",126.808333,37.4727483
부천시,소사본동,사랑샘어린이집,032-345-2789,어린이집,민간,14757,경기도 부천시 소사본동 148-21번지,경기도 부천시 소사구 호현로433번길 14 (소사본동),126.7916774,37.4764899
부천시,여월동,사랑마을어린이집,032-684-5596,어린이집,가정,14460,경기도 부천시 여월동 3-3번지 아남아파트 103호,경기도 부천시 오정구 성곡로98번길 42 아남아파트 103호 (여월동),126.7979702,37.5208987
부천시,괴안동,키즈맘어린이집,032-343-7245,어린이집,가정,14699,경기도 부천시 괴안동 204-1번지 삼익아파트 202동 103호,"경기도 부천시 소사구 안곡로 4 202동 103호(괴안동, 삼익아파트)",126.8029336,37.4780157
부천시,소사본동,큰사랑꼬마숲어린이집,032-345-1006,어린이집,민간,14769,경기도 부천시 소사본동 223-36번지,경기도 부천시 소사구 소사로148번길 28 (소사본동),126.7971224,37.4713312
부천시,약대동,큰나무어린이집,032-681-1998,어린이집,민간,14513,경기도 부천시 약대동 47-16번지,경기도 부천시 원미구 평천로696번길 21-2 (약대동),126.7680686,37.5140647
부천시,고강동,코코어린이집,032-683-1236,어린이집,가정,14421,경기도 부천시 고강동 306번지 동광모닝스카이 104동 102호,"경기도 부천시 오정구 원종로107번길 14-11 104동 102호(고강동, 동광모닝스카이)",126.8131133,37.5251584
부천시,도당동,코알라어린이집,032-682-0902,어린이집,가정,14482,경기도 부천시 도당동 71-3번지 명성로즈빌아파트 101동 104호,"경기도 부천시 원미구 성곡로63번길 122 101동 104호(도당동, 명성로즈빌아파트)",126.7920311,37.5169204
부천시,괴안동,카푸친어린이집,032-348-1885,어린이집,법인·단체,14686,경기도 부천시 괴안동 22-2번지,경기도 부천시 안곡로 148-12,126.8180828,37.4818855
부천시,춘의동,춘의성심어린이집,032-612-5224,어린이집,국공립,14560,경기도 부천시 춘의동 237번지,경기도 부천시 원미로 204,126.793673,37.5006512
부천시,상동,총명한어린이집,032-322-6274,어린이집,가정,14597,경기도 부천시 상동 395번지 반달마을삼익아파트 1828동 106호,"경기도 부천시 원미구 장말로 96 1828동 106호(상동, 반달마을삼익아파트)",126.7528199,37.4939125
부천시,중동,초록어린이집,032-655-4616,어린이집,민간,14533,경기도 부천시 중동 3-354번지,경기도 부천시 원미구 신흥로276번가길 18 (중동),126.7774402,37.5074621
부천시,원미동,초록딩동댕어린이집,032-662-4616,어린이집,민간,14568,경기도 부천시 원미동 84-3번지 1층,경기도 부천시 원미구 부천로136번길 46 (원미동)1층,126.7879057,37.4957719
부천시,상동,청솔어린이집,032-233-3395,어린이집,가정,14596,경기도 부천시 상동 392번지 한아름마을현대아파트 1506동 101호,"경기도 부천시 원미구 장말로 71 1506동 101호(상동, 한아름마을현대아파트)",126.7505927,37.4944557
부천시,범박동,천사들의꿈터어린이집,070-4384-6606,어린이집,가정,14788,경기도 부천시 범박동 234-1번지 휴먼시아2단지 210동103호,"경기도 부천시 소사구 양지남로68번길 25 210동103호(범박동,휴먼시아2단지)",126.8141071,37.4674379
부천시,심곡본동,창작어린이집,032-667-2909,어린이집,민간,14715,경기도 부천시 심곡본동 602-11번지 1~4층,경기도 부천시 소사구 심곡로27번길 20 (심곡본동)1~4층,126.7775182,37.4811854
부천시,괴안동,참빛어린이집,032-343-0693,어린이집,가정,14681,경기도 부천시 괴안동 107-7번지 청수1차아파트 102동 101호,"경기도 부천시 소사구 부광로22번길 42 ,102동101호(괴안동,청수1차아파트)",126.8112435,37.4824046
부천시,송내동,참된어린이집,032-662-2381,어린이집,법인·단체,14721,경기도 부천시 송내동 365-3번지,경기도 부천시 소사구 중동로49번길 35 (송내동),126.7618499,37.4848309
부천시,중동,짝꿍어린이집,032-323-6698,어린이집,가정,14536,경기도 부천시 중동 1041번지 덕유마을주공2단지아파트 210동 105호,"경기도 부천시 원미구 도약로 146 210동 105호(중동, 덕유마을주공2단지아파트)",126.7653852,37.5098643
부천시,상동,우리아이어린이집,032-322-2146,어린이집,가정,14591,경기도 부천시 상동 571-6번지 백송마을풍림아이원아파트 2722동 103호,"경기도 부천시 원미구 부흥로 51 2722동 103호(상동, 백송마을풍림아이원아파트)",126.7483605,37.4977955
부천시,소사본동,우리두리어린이집,032-346-6769,어린이집,민간,14763,경기도 부천시 소사본동 198-34번지,경기도 부천시 소사구 소사로170번길 53 (소사본동),126.798496,37.4734383
부천시,소사본동,우리노리어린이집,032-347-9252,어린이집,부모협동,14755,경기도 부천시 소사본동 145-12번지,경기도 부천시 소사구 호현로439번길 32 (소사본동),126.7907751,37.4773389
부천시,원종동,옹달샘어린이집,032-671-5930,어린이집,민간,14431,경기도 부천시 원종동 222-5번지,경기도 부천시 오정구 원종로36번길 20 (원종동),126.8037199,37.5231501
부천시,옥길동,올리브어린이집,032-341-0188,어린이집,민간,14786,경기도 부천시 옥길동 747-1번지 부천옥길헤일라움,"경기도 부천시 양지로 234-26 (옥길동,부천옥길헤일라움)",126.825241,37.4647627
부천시,중동,온새미로어린이집,032-325-6216,어린이집,가정,14550,경기도 부천시 중동 1104번지 꿈마을삼환아파트 1001동 106호,"경기도 부천시 원미구 옥산로 83 1001동 106호(중동, 꿈마을삼환아파트)",126.7791026,37.5021601
부천시,중동,온누리중동어린이집,032-326-0701,어린이집,민간,14511,경기도 부천시 중동 1027-2번지,경기도 부천시 원미구 도약로 112 (중동),126.7618438,37.5109745
부천시,심곡본동,온누리어린이집,032-655-1756,어린이집,법인·단체,14747,경기도 부천시 심곡본동 807번지,경기도 부천시 소사구 성주로164번길 53 (심곡본동),126.7737102,37.4767055
부천시,송내동,옥스포드어린이집,032-666-6301,어린이집,민간,14733,경기도 부천시 송내동 454-21번지,경기도 부천시 소사구 경인로120번길 88-1 (송내동),126.7685354,37.4800905
부천시,옥길동,옥길어린이집,032-351-8737,어린이집,국공립,14784,경기도 부천시 옥길동 701-1번지 부천옥길엘이이치1단지,경기도 부천시 양지로 134,126.8180147,37.4707994
부천시,중동,오즈의마법사어린이집,032-327-0866,어린이집,민간,14539,경기도 부천시 중동 1054번지 오즈의마법사어린이집,경기도 부천시 원미구 중동로280번길 61 오즈의마법사어린이집,126.7726087,37.5044292
